movie_title,genres,duration,content_rating,budget,imdb_score
Chariots of Fire,Biography|Drama|Sport,125,PG,5500000,7.2
Diary of a Mad Black Woman,Comedy|Drama|Romance,116,PG-13,5500000,5.6
Shine,Biography|Drama|Music|Romance,105,PG-13,5500000,7.7
Don Jon,Comedy|Drama|Romance,90,R,3000000,6.6
High Plains Drifter,Mystery|Western,105,R,5500000,7.6
Ghost World,Comedy|Drama,111,R,7000000,7.4
Iris,Biography|Drama|Romance,91,R,5500000,7.1
The Chorus,Drama|Music,97,PG-13,5500000,7.9
Mambo Italiano,Comedy|Drama,92,R,5000000,6.7
Wonderland,Crime|Drama|Mystery|Thriller,104,R,5000000,6.6
Do the Right Thing,Drama,120,R,6500000,7.9
Harvard Man,Comedy|Crime|Drama|Romance|Thriller,99,R,5500000,4.9
Le Havre,Comedy|Drama,93,Not Rated,3850000,7.2
R100,Comedy|Drama,99,Unrated,5500000,6.1
Salvation Boulevard,Action|Comedy|Drama|Thriller,96,R,9000000,5.3
The Ten,Comedy|Romance,96,R,5250000,5
Headhunters,Crime|Drama|Thriller,100,R,30300000,7.6
Grabbers,Comedy|Horror|Sci-Fi|Thriller,94,Not Rated,4000000,6.3
Saint Ralph,Comedy|Drama|Sport,98,PG-13,6000000,7.6
Miss Julie,Drama|Romance,129,PG-13,5500000,5.6
Somewhere in Time,Drama|Fantasy|Romance,103,PG,5100000,7.3
Insidious: Chapter 2,Fantasy|Horror|Thriller,106,PG-13,5000000,6.6
Saw II,Horror|Mystery,95,R,4000000,6.6
10 Cloverfield Lane,Drama|Horror|Mystery|Sci-Fi|Thriller,104,PG-13,15000000,7.3
Jackass: The Movie,Comedy|Documentary,87,R,5000000,6.6
Lights Out,Horror,81,PG-13,4900000,6.9
Paranormal Activity 3,Horror,94,R,5000000,5.8
Ouija,Fantasy|Horror,89,PG-13,5000000,4.4
A Nightmare on Elm Street 3: Dream Warriors,Action|Fantasy|Horror|Thriller,88,X,4500000,6.6
The Gift,Mystery|Thriller,108,R,5000000,7.1
Instructions Not Included,Comedy|Drama,115,PG-13,5000000,7.6
Paranormal Activity 4,Horror,96,R,5000000,4.6
The Robe,Drama|History,135,Unrated,5000000,6.8
The Return of the Pink Panther,Comedy|Crime|Mystery,113,G,5000000,7.1
Freddy's Dead: The Final Nightmare,Comedy|Fantasy|Horror|Thriller,93,R,8500000,4.9
Monster,Biography|Crime|Drama|Thriller,109,R,4500000,7.3
"20,000 Leagues Under the Sea ",Adventure|Drama|Family|Fantasy|Sci-Fi,127,Approved,5000000,7.2
Paranormal Activity: The Marked Ones,Fantasy|Horror|Thriller,101,R,5000000,5
The Elephant Man,Biography|Drama,124,PG,5000000,8.2
Dallas Buyers Club,Biography|Drama,117,R,5000000,8
The Lazarus Effect,Horror|Sci-Fi|Thriller,83,PG-13,3300000,5.2
Memento,Mystery|Thriller,113,R,9000000,8.5
Oculus,Horror|Mystery,104,R,5000000,6.5
Clerks II,Comedy,97,R,5000000,7.4
Billy Elliot,Drama|Music,110,R,5000000,7.7
The Way Way Back,Comedy|Drama,103,PG-13,5000000,7.4
House Party 2,Comedy|Drama|Music|Romance,94,R,5000000,5.1
The Man from Snowy River,Adventure|Drama|Family|Romance|Western,102,PG,3500000,7.3
Doug's 1st Movie,Animation|Comedy|Family,77,G,5000000,5
The Apostle,Drama,134,PG-13,5000000,7.2
Mommie Dearest,Biography|Drama,129,R,5000000,6.7
Our Idiot Brother,Comedy|Drama,90,R,5000000,6.4
The Players Club,Comedy|Drama,104,R,4500000,5.6
O,Drama|Romance|Thriller,95,R,5000000,6.2
"As Above, So Below ",Horror|Mystery|Thriller,93,R,5000000,6.1
Addicted,Drama|Thriller,106,R,5000000,5.2
Eve's Bayou,Drama,109,R,6000000,7.3
Still Alice,Drama,101,PG-13,5000000,7.5
The Egyptian,Drama|History,139,Approved,5000000,6.6
Nighthawks,Action|Crime|Thriller,99,R,5000000,6.4
Friday the 13th Part VIII: Jason Takes Manhattan,Adventure|Horror,100,R,5000000,4.5
My Big Fat Greek Wedding,Comedy|Family|Romance,95,PG,5000000,6.6
Spring Breakers,Crime|Drama,94,R,5000000,5.3
Halloween: The Curse of Michael Myers,Horror|Thriller,93,R,5000000,4.9
Y Tu Mamá También,Adventure|Comedy|Drama|Romance,106,R,2000000,7.7
Shaun of the Dead,Comedy|Horror,99,R,4000000,8
The Haunting of Molly Hartley,Drama|Horror|Thriller,82,PG-13,5000000,3.8
Lone Star,Drama|Mystery,135,R,5000000,7.6
Halloween 4: The Return of Michael Myers,Horror|Thriller,88,R,5000000,5.9
April Fool's Day,Horror|Mystery,89,R,5000000,6.2
Diner,Comedy|Drama,110,R,5000000,7.2
Lone Wolf McQuade,Action|Crime|Drama|Thriller|Western,107,PG,5000000,6.3
Apollo 18,Horror|Mystery|Sci-Fi|Thriller,86,PG-13,5000000,5.2
Sunshine Cleaning,Comedy|Drama,91,R,8000000,6.9
No Escape,Action|Thriller,103,R,5000000,6.8
The Beastmaster,Action|Adventure|Fantasy,90,PG,8000000,6.2
Fifty Shades of Black,Comedy,92,R,5000000,3.5
Not Easily Broken,Drama|Romance,99,PG-13,8000000,6.1
A Farewell to Arms,Drama|Romance|War,79,Unrated,800000,6.6
The Perfect Match,Comedy|Romance,96,R,5000000,4.5
Digimon: The Movie,Action|Adventure|Animation|Family|Sci-Fi,82,PG,5000000,5.9
Saved!,Comedy|Drama,92,PG-13,5000000,6.9
The Barbarian Invasions,Comedy|Crime|Drama|Mystery|Romance,112,R,6000000,7.7
Robin and Marian,Adventure|Drama|Romance,106,PG,5000000,6.6
The Forsaken,Horror|Thriller,90,R,5000000,5.3
Force 10 from Navarone,Action|Drama|War,126,PG,5000000,6.3
UHF,Comedy|Drama,150,PG-13,5000000,7
Slums of Beverly Hills,Comedy|Drama,91,R,5000000,6.6
Once Upon a Time in the West,Western,145,PG-13,5000000,8.6
Made,Comedy|Crime|Drama|Thriller,95,R,5000000,6.4
Moon,Drama|Mystery|Sci-Fi,97,R,5000000,7.9
The Sweet Hereafter,Drama,112,R,5000000,7.7
Of Gods and Men,Drama,122,PG-13,4000000,7.2
Bottle Shock,Comedy|Drama,110,PG-13,5000000,6.8
Jekyll and Hyde... Together Again,Comedy|Music|Sci-Fi,87,R,5000000,6.2
Heavenly Creatures,Biography|Crime|Drama|Romance|Thriller,108,R,5000000,7.4
90 Minutes in Heaven,Drama,121,PG-13,5000000,4.6
Everything Must Go,Comedy|Drama,97,R,5000000,6.4
Zero Effect,Comedy|Crime|Drama|Mystery|Thriller,116,R,5000000,7
The Machinist,Drama|Thriller,94,R,5000000,7.7
Light Sleeper,Crime|Drama,103,R,5000000,6.8
Kill the Messenger,Biography|Crime|Drama|Mystery|Thriller,112,R,5000000,7
Rabbit Hole,Drama,91,PG-13,5000000,7
Party Monster,Biography|Crime|Drama|Thriller,98,R,5000000,6.3
Green Room,Crime|Horror|Music|Thriller,95,R,5000000,7.1
The Oh in Ohio,Comedy|Drama|Romance,88,R,5000000,5.6
Atlas Shrugged: Who Is John Galt?,Drama|Mystery|Sci-Fi,99,PG-13,5000000,4.4
Bottle Rocket,Comedy|Crime|Drama,91,R,7000000,7.1
Albino Alligator,Crime|Drama|Thriller,97,R,5000000,6.1
Out of the Blue,Drama,94,R,2200000,7.2
"Lovely, Still ",Drama|Romance,90,PG,5000000,7.3
Tycoon,Adventure|Drama|Romance,95,Approved,3209000,6.2
Desert Blue,Drama,90,R,2000000,6.2
Decoys,Comedy|Horror|Sci-Fi,95,R,5000000,4.6
The Visit,Horror|Thriller,94,PG-13,5000000,6.2
Redacted,Crime|Thriller|War,90,R,5000000,6.2
Fascination,Mystery|Romance|Thriller,103,R,5000000,3.3
Area 51,Horror|Sci-Fi|Thriller,91,R,5000000,4.2
Sleep Tight,Drama|Horror|Thriller,102,Not Rated,5000000,7.2
The Cottage,Comedy|Crime|Horror|Thriller,92,Unrated,2500000,6.2
Dead Like Me: Life After Death,Comedy|Drama|Fantasy,87,R,5000000,6.1
Rudderless,Comedy|Drama|Music,105,R,5000000,7.5
Henry & Me,Animation|Family,67,PG,10000000,6.7
We Have Your Husband,Crime|Drama|Thriller,87,TV-PG,5000000,5.5
Dying of the Light,Drama|Thriller,94,R,5000000,4.4
Born of War,Action|Drama|Thriller|War,109,R,5000000,4.4
Capricorn One,Action|Sci-Fi|Thriller,130,PG,5000000,6.8
Yoga Hosers,Comedy|Fantasy|Horror|Thriller,88,PG-13,5000000,4.8
I Served the King of England,Comedy|Drama|Romance|War,113,R,84450000,7.4
Sling Blade,Drama,148,R,890000,8
The Awakening,Horror|Thriller,107,R,3000000,6.5
Hostel,Horror,93,R,4800000,5.9
Tristram Shandy: A Cock and Bull Story,Comedy|Drama,94,R,2800000,6.8
Take Shelter,Drama|Thriller,121,R,5000000,7.4
Lady in White,Fantasy|Horror|Mystery|Thriller,118,R,4700000,6.7
Let's Kill Ward's Wife,Comedy|Crime,82,Unrated,5000000,5.4
The Texas Chainsaw Massacre 2,Comedy|Horror,101,X,4700000,5.5
Pat Garrett & Billy the Kid,Biography|Drama|Romance|Western,106,R,4638783,7.4
Only God Forgives,Crime|Drama,90,R,4800000,5.7
Without Men,Comedy,87,R,4700000,3.2
All Hat,Western,89,R,5000000,5.3
The Names of Love,Comedy|Drama|Romance,100,R,4600000,7.2
Savage Grace,Drama,97,Not Rated,4600000,5.9
Police Academy,Comedy,96,R,4500000,6.7
The Blue Lagoon,Adventure|Drama|Romance,104,R,4500000,5.7
Four Weddings and a Funeral,Comedy|Drama|Romance,117,R,4500000,7.1
Fast Times at Ridgemont High,Comedy|Drama,90,X,4500000,7.2
Moby Dick,Adventure|Drama,115,Unrated,4500000,7.4
25th Hour,Drama,108,R,15000000,7.7
Bound,Crime|Drama|Romance|Thriller,109,R,4500000,7.4
Requiem for a Dream,Drama,102,R,4500000,8.4
Tango,Drama|Musical,115,PG-13,700000000,7.2
Salvador,Drama|History|Thriller|War,122,R,4500000,7.5
Moms' Night Out,Comedy,98,PG,5000000,5.4
Donnie Darko,Drama|Sci-Fi|Thriller,133,R,4500000,8.1
Character,Crime|Drama|Mystery,122,R,4500000,7.8
Spun,Comedy|Crime|Drama,106,R,2000000,6.8
Lady Vengeance,Crime|Drama,112,R,4200000000,7.7
Mean Machine,Comedy|Drama|Sport,99,R,2500000,6.5
Exiled,Action|Crime|Thriller,110,R,35000000,7.3
After.Life,Drama|Horror|Mystery|Thriller,104,R,4500000,5.9
One Flew Over the Cuckoo's Nest,Drama,133,R,4400000,8.7
R.L. Stine's Monsterville: The Cabinet of Souls,Comedy,85,PG,4400000,5.9
Silent Movie,Comedy|Romance,87,PG,4400000,6.7
Falcon Rising,Action|Adventure,103,R,4500000,5.8
The Sweeney,Action|Crime|Drama,112,R,3000000,6.1
Whale Rider,Drama|Family,101,PG-13,6000000,7.6
Pan,Adventure|Family|Fantasy,111,PG,150000000,5.8
High School Musical,Comedy|Drama|Family|Music|Musical|Romance,98,TV-G,4200000,5.2
Night Watch,Fantasy|Thriller,104,R,4200000,6.5
The Crying Game,Crime|Drama|Romance|Thriller,112,R,2300000,7.3
Porky's,Comedy,94,R,4000000,6.2
Survival of the Dead,Horror,90,R,4000000,5
Night of the Living Dead,Drama|Horror|Mystery,96,Unrated,114000,8
Lost in Translation,Drama,101,R,4000000,7.8
Annie Hall,Comedy|Romance,93,PG,4000000,8.1
The Greatest Show on Earth,Drama|Family|Romance,152,Not Rated,4000000,6.7
Exodus: Gods and Kings,Action|Adventure|Drama,150,PG-13,140000000,6.1
Monster's Ball,Drama|Romance,112,R,4000000,7.1
Maggie,Drama|Horror,95,PG-13,8500000,5.6
Leaving Las Vegas,Drama|Romance,111,R,3600000,7.6
The Return of the Living Dead,Comedy|Horror|Sci-Fi,108,R,4000000,7.3
The Front Page,Comedy|Drama|Romance,105,PG,4000000,7.3
The Boy Next Door,Mystery|Thriller,91,R,4000000,4.6
Trapeze,Drama|Romance,105,Approved,4000000,6.8
The Kids Are All Right,Comedy|Drama,106,R,3500000,7.1
They Live,Horror|Sci-Fi|Thriller,93,R,4000000,7.3
The Great Escape,Adventure|Drama|History|Thriller|War,172,Approved,4000000,8.3
The Last Exorcism Part II,Drama|Horror|Thriller,93,PG-13,5000000,4
Boyhood,Drama,165,R,4000000,8
Scoop,Comedy|Crime|Mystery,96,PG-13,4000000,6.7
Planet of the Apes,Action|Adventure|Sci-Fi|Thriller,119,PG-13,100000000,5.7
The Wash,Comedy,93,R,4000000,4.6
3 Strikes,Comedy,82,R,6000000,4
The Cooler,Crime|Drama|Fantasy|Romance,101,R,3200000,7
The Misfits,Drama|Romance|Western,120,Approved,4000000,7.4
The Night Listener,Crime|Mystery|Thriller,81,R,4000000,5.9
My Soul to Take,Horror|Mystery|Thriller,107,R,25000000,4.8
The Orphanage,Drama|Mystery|Thriller,105,R,3400000,7.5
A Haunted House 2,Comedy|Fantasy,86,R,4000000,4.7
The Rules of Attraction,Comedy|Drama|Romance,110,R,4000000,6.7
Topaz,Drama|Thriller,127,M,4000000,6.3
Four Rooms,Comedy|Fantasy,110,R,4000000,6.7
Secretary,Comedy|Drama|Romance,104,R,4000000,7.1
The Real Cancun,Documentary,96,R,8000000,2.7
Talk Radio,Drama,110,R,4000000,7.3
Waiting for Guffman,Comedy,84,R,4000000,7.6
Love Stinks,Comedy,94,R,4000000,5.8
You Kill Me,Comedy|Crime|Romance|Thriller,93,R,4000000,6.5
Thumbsucker,Comedy|Drama,96,R,4000000,6.6
Red State,Action|Crime|Horror|Thriller,88,R,4000000,6.2
Mirrormask,Adventure|Fantasy,101,PG,4000000,6.9
Samsara,Documentary|Music,102,PG-13,4000000,8.5
The Barbarians,Adventure|Fantasy,87,R,4000000,4.8
Zipper,Drama|Thriller,103,R,4500000,5.7
Poolhall Junkies,Drama|Thriller,99,R,4000000,7
The Loss of Sexual Innocence,Drama,106,R,4000000,5.4
Joe,Drama,117,R,4000000,6.9
Shooting Fish,Comedy|Crime|Romance,99,PG,3000000,6.6
Prison,Crime|Drama|Horror|Thriller,102,R,1300000,5.9
Psycho Beach Party,Comedy|Horror|Mystery,85,Unrated,1500000,6.3
The Big Tease,Comedy,86,R,4000000,6.3
"Buen Día, Ramón ",Drama,120,PG-13,4000000,7.7
Trust,Crime|Drama|Thriller,106,R,9500000,7
An Everlasting Piece,Comedy,103,R,14000000,6.3
Among Giants,Comedy|Romance,93,R,2500000,5.9
Adore,Drama|Romance,112,R,16000000,6.2
The Velocity of Gary,Comedy|Drama|Romance,100,R,4000000,5
Mondays in the Sun,Comedy|Drama,113,R,4000000,7.7
Stake Land,Drama|Horror|Sci-Fi,98,R,650000,6.5
The Last Time I Committed Suicide,Biography|Drama,92,R,4000000,5.8
Futuro Beach,Drama,106,Unrated,4000000,6.1
Another Happy Day,Comedy|Drama,119,R,4000000,6
A Lonely Place to Die,Action|Adventure|Crime|Thriller,99,R,4000000,6.3
1776,Drama|Family|History|Musical,168,PG,4000000,7.6
Inescapable,Drama|Mystery|Romance|Thriller,93,R,4000000,5.2
Hell's Angels,Drama|War,96,Passed,3950000,7.8
The Veil,Horror,93,R,4000000,4.7
No Vacancy,Horror,81,R,4000000,4.2
How to Fall in Love,Comedy|Romance,84,TV-G,4000000,6.3
The Perfect Wave,Adventure|Biography|Drama|Romance,94,PG,4000000,4.7
Ben-Hur,Adventure|Drama|History,141,PG-13,100000000,6
A Man for All Seasons,Biography|Drama|History,120,Approved,2000000,7.9
Network,Drama|Romance,121,R,3800000,8.1
Gone with the Wind,Drama|History|Romance|War,226,G,3977000,8.2
Desert Dancer,Biography|Drama,104,PG-13,4000000,6
Major Dundee,Adventure|War|Western,152,Approved,3800000,6.8
Annie Get Your Gun,Biography|Comedy|Musical|Romance|Western,107,Passed,3768785,7
House of Sand,Drama,115,R,8000000,7.5
Defendor,Comedy|Crime|Drama,95,R,3500000,6.8
The Pirate,Adventure|Comedy|Musical|Romance,102,Approved,3700000,7.1
The Good Heart,Drama,99,R,3800000,6.9
The History Boys,Comedy|Drama,109,R,2000000,6.9
Unknown,Action|Mystery|Thriller,113,PG-13,30000000,6.9
Midnight Cowboy,Drama,113,X,3600000,7.9
The Full Monty,Comedy|Drama|Music,91,R,3500000,7.2
Airplane!,Comedy,88,PG,3500000,7.8
Chain of Command,Action|Thriller,88,R,5000000,3.5
Friday,Comedy|Drama,97,R,3500000,7.3
Menace II Society,Crime|Drama|Thriller,97,R,3500000,7.5
Creepshow 2,Comedy|Fantasy|Horror|Thriller,85,R,3500000,6
The Ballad of Cable Hogue,Comedy|Drama|Romance|Western,121,R,3716946,7.3
In Cold Blood,Biography|Crime|Drama|History,134,Approved,3500000,8
The Nun's Story,Drama,149,Not Rated,3500000,7.6
Harper,Action|Crime|Drama|Mystery|Thriller,121,Not Rated,3500000,7
Frenzy,Thriller,116,R,2000000,7.5
The Witch,Horror|Mystery,92,R,3500000,6.8
I Got the Hook Up,Comedy,93,R,3500000,3.9
She's the One,Comedy|Drama|Romance,96,R,3500000,6.1
Gods and Monsters,Biography|Drama,105,R,3500000,7.5
The Secret in Their Eyes,Drama|Mystery|Thriller,129,R,2000000,8.2
Day of the Dead,Horror,87,Unrated,3500000,7.2
Evil Dead II,Comedy|Fantasy|Horror|Thriller,37,X,3600000,7.8
Pootie Tang,Action|Adventure|Comedy|Musical,81,PG-13,3000000,5.2
Sharknado,Horror,97,TV-14,1000000,3.3
La otra conquista,Drama|History,106,R,3500000,6.8
Trollhunter,Comedy|Drama|Fantasy|Horror,103,PG-13,19900000,7
Ira & Abby,Comedy|Romance,101,R,3500000,6.5
The Watch,Action|Comedy|Sci-Fi,102,R,68000000,5.7
Winter Passing,Comedy|Drama,98,R,3500000,6.4
D.E.B.S.,Action|Comedy|Romance,91,PG-13,3500000,5.3
The Masked Saint,Action|Biography|Crime|Drama|Family|Fantasy,105,PG-13,3500000,4.7
Taxman,Action|Comedy|Crime|Thriller,104,R,1000000,5.5
"Batman: The Dark Knight Returns, Part 2 ",Action|Animation|Crime|Sci-Fi|Thriller,148,PG-13,3500000,8.4
In the Name of the King: The Last Job,Action|Adventure|Fantasy|Thriller,86,R,3500000,3.3
Wicked Blood,Action|Crime|Drama|Thriller,92,Not Rated,3500000,5.4
Lords of London,Crime|Mystery|Thriller,90,R,3440000,3.1
High Anxiety,Comedy,94,PG,3400000,6.7
March of the Penguins,Documentary,80,G,8000000,7.6
Margin Call,Biography|Drama|Thriller,107,R,3500000,7.1
Choke,Comedy|Drama,92,R,3000000,6.5
Whiplash,Drama|Music,107,R,3300000,8.5
City of God,Crime|Drama,135,R,3300000,8.7
Human Traffic,Comedy|Music,99,R,2200000,7.1
Day One,Biography|Drama|Music,102,PG-13,3400000,6.6
The Hunt,Drama,115,R,3800000,8.3
A Christmas Story,Comedy|Family,94,PG,4000000,8.1
Bella,Drama|Romance,91,PG-13,3300000,7.4
Class of 1984,Action|Crime|Drama|Thriller,98,R,4300000,6.6
Dreaming of Joseph Lees,Drama|Romance,92,R,2000000,6.4
Rosemary's Baby,Drama|Horror,136,R,2300000,8
The Man Who Shot Liberty Valance,Drama|Western,113,Approved,3200000,8.1
Maria Full of Grace,Crime|Drama,101,R,3000000,7.5
Beginners,Comedy|Drama|Romance,105,R,3200000,7.2
Feast,Action|Comedy|Horror|Thriller,95,R,3200000,6.4
Animal House,Comedy,109,R,3000000,7.6
Goldfinger,Action|Adventure|Thriller,110,Approved,3000000,7.8
Antiviral,Horror|Sci-Fi|Thriller,108,Not Rated,3200000,5.7
It's a Wonderful Life,Drama|Family|Fantasy|Romance,118,PG,3180000,8.6
Trainspotting,Drama,94,R,3500000,8.2
The Original Kings of Comedy,Comedy|Documentary,115,R,3000000,6.6
Paranormal Activity 2,Horror,98,R,3000000,5.7
Waking Ned Devine,Comedy,91,PG,3000000,7.4
Bowling for Columbine,Crime|Documentary|Drama,120,R,4000000,8
A Nightmare on Elm Street 2: Freddy's Revenge,Fantasy|Horror,87,R,2200000,5.4
A Room with a View,Drama|Romance,117,Unrated,3000000,7.4
The Purge,Horror|Sci-Fi|Thriller,85,R,3000000,5.7
Sinister,Horror|Mystery,110,R,3000000,6.8
Martin Lawrence Live: Runteldat,Biography|Comedy|Documentary,113,R,3000000,5.4
Cat on a Hot Tin Roof,Drama|Romance,108,Approved,3000000,8.1
Beneath the Planet of the Apes,Action|Adventure|Sci-Fi,95,G,3000000,6.1
Air Bud,Comedy|Drama|Family|Sport,98,PG,3000000,5.1
Pokémon 3: The Movie,Action|Adventure|Animation|Family|Fantasy|Sci-Fi,93,G,16000000,5.6
Jason Lives: Friday the 13th Part VI,Horror|Thriller,86,R,3000000,5.9
The Bridge on the River Kwai,Adventure|Drama|War,161,PG,3000000,8.2
Spaced Invaders,Adventure|Comedy|Sci-Fi,100,PG,3000000,5.3
Family Plot,Comedy|Thriller,120,PG,4490375,6.8
The Apartment,Comedy|Drama|Romance,125,Approved,3000000,8.3
Jason Goes to Hell: The Final Friday,Fantasy|Horror|Thriller,91,R,2500000,4.3
Torn Curtain,Thriller,128,Approved,6000000,6.7
Dave Chappelle's Block Party,Comedy|Documentary|Music,100,R,3000000,7.2
Krush Groove,Comedy|Drama|Music,97,R,3000000,6.6
Next Day Air,Action|Comedy|Crime,84,R,3000000,5.9
Elmer Gantry,Drama,146,Approved,3000000,7.9
Judgment at Nuremberg,Drama|War,186,Not Rated,3000000,8.3
Red River,Action|Adventure|Romance|Western,126,Approved,3000000,7.8
Phat Girlz,Comedy,99,PG-13,3000000,3
Before Midnight,Drama|Romance,109,R,3000000,7.9
Teen Wolf Too,Comedy|Fantasy,95,PG,3000000,3.2
Phantasm II,Action|Fantasy|Horror|Sci-Fi|Thriller,97,R,3000000,6.5
Real Women Have Curves,Comedy|Drama,90,PG-13,3000000,7
East Is East,Comedy|Drama,96,R,1900000,6.9
Whipped,Comedy|Romance,82,R,3000000,4.4
Kama Sutra: A Tale of Love,Crime|Drama|History|Romance,109,R,3000000,6
Willy Wonka & the Chocolate Factory,Family|Fantasy|Musical,89,G,3000000,7.8
Warlock: The Armageddon,Fantasy|Horror,98,R,3000000,5.3
8 Heads in a Duffel Bag,Comedy|Crime,95,R,3000000,5.3
Days of Heaven,Drama|Romance,94,PG,3000000,8
Thirteen Conversations About One Thing,Drama,104,R,4500000,7.1
Jawbreaker,Comedy|Crime|Thriller,87,R,3500000,5.4
Basquiat,Biography|Drama,108,R,3300000,6.9
Tsotsi,Crime|Drama,94,R,3000000,7.3
DysFunktional Family,Comedy|Documentary,89,R,3000000,6.6
Tusk,Comedy|Drama|Horror,102,R,3000000,5.4
Oldboy,Drama|Mystery|Thriller,120,R,3000000,8.4
Letters to God,Drama|Family,110,PG,3500000,6.3
Hobo with a Shotgun,Action|Comedy|Thriller,86,Not Rated,3000000,6.1
Compadres,Action|Comedy,101,R,3000000,5
Freeway,Comedy|Crime|Drama|Thriller,102,R,3000000,6.9
Love's Abiding Joy,Drama|Family|Western,87,PG,3000000,7.2
Bachelorette,Comedy|Romance,87,R,3000000,5.3
Tim and Eric's Billion Dollar Movie,Comedy,93,R,3000000,5.3
The Gambler,Crime|Drama|Thriller,111,R,25000000,6
Summer Storm,Comedy|Drama|Romance|Sport,98,R,2700000,7.4
Fort McCoy,Drama|History|War,100,R,3000000,5.9
Chain Letter,Horror|Thriller,88,R,5000000,4.1
Just Looking,Comedy|Drama,97,R,3000000,6.7
The Divide,Drama|Sci-Fi|Thriller,122,R,3000000,5.8
Demonic,Horror|Thriller,83,R,3000000,5.3
My Big Fat Independent Movie,Comedy,80,R,3000000,3.3
Alice in Wonderland,Adventure|Family|Fantasy,108,PG,200000000,6.5
The Deported,Comedy,90,PG-13,3000000,6.2
Tanner Hall,Drama,96,R,3000000,5.9
30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,Comedy,80,R,3000000,2.6
Never Back Down 2: The Beatdown,Action|Drama|Sport,90,R,3000000,5.8
Point Blank,Crime|Thriller,92,Approved,3000000,7.4
Something Wicked,Drama|Horror|Mystery|Thriller,95,R,3000000,4.8
AWOL-72,Thriller,82,R,3000000,3.9
Cinderella,Drama|Family|Fantasy|Romance,105,PG,95000000,7
Chicago Overcoat,Action|Adventure|Crime|Drama,94,R,3000000,6.2
Central Station,Drama,113,R,2900000,8
Pocketful of Miracles,Comedy|Drama,136,Approved,2900000,7.3
Boynton Beach Club,Comedy|Romance,105,R,1500000,6.5
Freakonomics,Documentary,93,PG-13,3000000,6.4
The Omen,Fantasy|Horror|Mystery,107,R,2800000,7.6
High Tension,Horror,89,Unrated,2200000,6.8
Unnatural,Action|Horror|Thriller,89,R,3000000,4
Hustle & Flow,Crime|Drama|Music,116,R,8000000,7.4
Some Like It Hot,Comedy|Music|Romance,120,Not Rated,2883848,8.3
Friday the 13th Part VII: The New Blood,Horror,88,R,2800000,5.3
The Wizard of Oz,Adventure|Family|Fantasy|Musical,102,Passed,2800000,8.1
Young Frankenstein,Comedy,106,PG,2800000,8
Diary of the Dead,Horror,95,R,2000000,5.7
Lage Raho Munna Bhai,Comedy|Drama|Romance,144,PG-13,120000000,8.2
Ulee's Gold,Drama,113,R,2700000,7.1
The Black Stallion,Adventure|Family|Sport,118,G,2700000,7.4
Donovan's Reef,Adventure|Comedy|Romance,109,Not Rated,2686585,6.9
A Guy Named Joe,Drama|Fantasy|Romance|War,122,Passed,2627000,7
Blazing Saddles,Comedy|Western,93,R,2600000,7.8
Friday the 13th: The Final Chapter,Horror|Thriller,97,R,1800000,5.9
Maurice,Drama|Romance,140,R,2600000,7.8
Beer League,Comedy|Sport,86,R,2800000,6
The Astronaut's Wife,Drama|Sci-Fi|Thriller,109,R,34000000,5.3
Timecrimes,Horror|Mystery|Sci-Fi|Thriller,66,R,2600000,7.2
Timber Falls,Horror|Thriller,100,R,2600000,5.3
Singin' in the Rain,Comedy|Musical|Romance,103,Approved,2540800,8.3
A Haunted House,Comedy|Fantasy,86,R,2500000,5.1
2016: Obama's America,Documentary,87,PG,2500000,5.1
Halloween II,Horror,119,R,15000000,4.9
That Thing You Do!,Comedy|Drama|Music,149,PG,26000000,6.9
Halloween III: Season of the Witch,Horror|Mystery|Sci-Fi,98,R,2500000,4.6
Escape from the Planet of the Apes,Action|Sci-Fi,98,G,2500000,6.3
Hud,Drama,112,Approved,2500000,7.9
Kevin Hart: Let Me Explain,Comedy|Documentary,75,R,2500000,6.7
My Own Private Idaho,Drama,104,R,2500000,7.1
Garden State,Comedy|Drama|Romance,102,R,2500000,7.6
Before Sunrise,Drama|Romance,105,R,2500000,8.1
Jesus' Son,Drama,107,R,2500000,7
Robot & Frank,Comedy|Crime|Drama|Sci-Fi,89,PG-13,2500000,7.1
My Life Without Me,Drama|Romance,106,R,2000000,7.6
The Spectacular Now,Comedy|Drama|Romance,95,R,2500000,7.1
Religulous,Comedy|Documentary|War,101,R,2500000,7.7
Fuel,Documentary,112,Not Rated,2500000,7.6
Dodgeball: A True Underdog Story,Comedy|Sport,92,PG-13,20000000,6.7
Eye of the Dolphin,Comedy|Drama|Family,100,PG-13,2500000,5.7
8: The Mormon Proposition,Documentary,80,R,2500000,7.1
The Other End of the Line,Comedy|Drama|Romance,106,PG-13,14000000,6.2
Anatomy,Horror|Thriller,103,R,8400000,6.1
Sleep Dealer,Drama|Romance|Sci-Fi|Thriller,90,PG-13,2500000,5.9
Super,Comedy|Crime|Drama,96,R,2500000,6.8
Christmas Mail,Comedy|Drama|Family|Romance,89,TV-PG,2500000,5.8
Stung,Comedy|Horror,87,Not Rated,2500000,5
Get on the Bus,Drama|History,120,R,2400000,6.8
Thr3e,Drama|Horror|Mystery|Thriller,101,PG-13,2400000,5.1
The Rise of the Krays,Crime|Drama,110,R,2500000,5
